transaction_date,brand_name,outlet_name,channel,ad_spend,transaction_hour,order_type,total_orders,total_completed_orders,total_sales,total_promo_orders,total_promo_sales,total_non_promo_orders,total_non_promo_sales,platform_promo_spend,clicks,impressions,reach
2020-04-18,Louvré,Louvré,Facebook,5.84,,,,,,,,,,,94,1298,1248
2020-04-18,Louvré,Louvré,Facebook,5.93,,,,,,,,,,,131,1314,1213
2020-04-18,Louvré,Louvré,Facebook,6.04,,,,,,,,,,,80,1137,1058
2020-04-18,Louvré,Louvré,Facebook,7.85,,,,,,,,,,,53,1226,1181
2020-04-18,Louvré,Louvré,Facebook,9.71,,,,,,,,,,,141,2115,2032
2020-04-18,The Brunch Place,The Brunch Place - Central,Facebook,1.6,,,,,,,,,,,4,187,183
2020-04-18,The Brunch Place,The Brunch Place - Central,Facebook,1.6,,,,,,,,,,,13,106,105
2020-04-18,The Brunch Place,The Brunch Place - Central,Facebook,1.69,,,,,,,,,,,4,207,190
2020-04-18,The Brunch Place,The Brunch Place - Central,Facebook,3.06,,,,,,,,,,,44,1085,1075
2020-04-18,The Brunch Place,The Brunch Place - Central,Facebook,3.11,,,,,,,,,,,22,438,415
2020-04-18,The Brunch Place,The Brunch Place - Central,Facebook,6.27,,,,,,,,,,,38,1867,1853
2020-04-18,The Brunch Place,The Brunch Place - Central,Facebook,12.84,,,,,,,,,,,47,1076,1006
2020-04-18,The Beach,The Beach,Facebook,3.53,,,,,,,,,,,5,277,256
2020-04-18,The Beach,The Beach,Facebook,7.17,,,,,,,,,,,72,1177,1122
2020-04-19,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,2,2,215.6,0,0,2,215.6,0,,,
2020-04-19,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,1,1,27.28,0,0,1,27.28,0,,,
2020-04-19,Pizzeria,Pizzeria - Central,Platform A,0,17,DELIVERY,2,2,95.23,0,0,2,95.23,0,,,
2020-04-19,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,3,3,668.16,0,0,3,668.16,0,,,
2020-04-19,Pizzeria,Pizzeria - Central,Platform A,0,16,DELIVERY,2,2,210.25,0,0,2,210.25,0,,,
2020-04-19,Pizzeria,Pizzeria - Central,Facebook,6.78,,,,,,,,,,,10,1073,1040
2020-04-19,Pizzeria,Pizzeria - Central,Facebook,8.42,,,,,,,,,,,16,859,822
2020-04-19,Pizzeria,Pizzeria - Central,Facebook,8.86,,,,,,,,,,,16,1103,1057
2020-04-19,Pizzeria,Pizzeria - Central,Facebook,9.03,,,,,,,,,,,11,1683,1625
2020-04-19,Pizzeria,Pizzeria - Central,Facebook,12.31,,,,,,,,,,,16,1382,1258
2020-04-19,Pizzeria,Pizzeria - Central,Platform B,0,18,DELIVERY,1,1,64.2,0,0,1,64.2,0,,,
2020-04-19,Pizzeria,Pizzeria - Central,Platform B,0,18,TAKE_AWAY,1,1,43.87,1,43.87,0,0,6.15,,,
2020-04-19,Louvré,Louvré,Facebook,5.38,,,,,,,,,,,49,996,932
2020-04-19,Louvré,Louvré,Facebook,5.53,,,,,,,,,,,63,1223,1160
2020-04-19,Louvré,Louvré,Facebook,5.79,,,,,,,,,,,122,1070,991
2020-04-19,Louvré,Louvré,Facebook,6.81,,,,,,,,,,,29,976,954
2020-04-19,Louvré,Louvré,Facebook,9.14,,,,,,,,,,,104,1936,1850
2020-04-19,The Brunch Place,The Brunch Place - Central,Facebook,1.53,,,,,,,,,,,2,199,196
2020-04-19,The Brunch Place,The Brunch Place - Central,Facebook,1.55,,,,,,,,,,,9,114,111
2020-04-19,The Brunch Place,The Brunch Place - Central,Facebook,1.6,,,,,,,,,,,6,200,181
2020-04-19,The Brunch Place,The Brunch Place - Central,Facebook,2.86,,,,,,,,,,,13,694,685
2020-04-19,The Brunch Place,The Brunch Place - Central,Facebook,5.91,,,,,,,,,,,42,915,828
2020-04-19,The Brunch Place,The Brunch Place - Central,Facebook,6.27,,,,,,,,,,,10,631,517
2020-04-19,The Brunch Place,The Brunch Place - Central,Facebook,6.3,,,,,,,,,,,41,1885,1867
2020-04-19,The Brunch Place,The Brunch Place - Central,Facebook,6.64,,,,,,,,,,,33,985,879
2020-04-19,The Brunch Place,The Brunch Place - Central,Facebook,20.16,,,,,,,,,,,64,1251,1097
2020-04-19,The Beach,The Beach,Facebook,3.44,,,,,,,,,,,9,309,291
2020-04-19,The Beach,The Beach,Facebook,6.42,,,,,,,,,,,50,1224,1162
2020-04-20,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,2,2,124.12,0,0,2,124.12,0,,,
2020-04-20,Pizzeria,Pizzeria - Central,Platform A,0,16,DELIVERY,1,1,85.6,0,0,1,85.6,0,,,
2020-04-20,Pizzeria,Pizzeria - Central,Facebook,6.66,,,,,,,,,,,10,664,652
2020-04-20,Pizzeria,Pizzeria - Central,Facebook,9.51,,,,,,,,,,,13,999,908
2020-04-20,Pizzeria,Pizzeria - Central,Facebook,9.75,,,,,,,,,,,17,1109,1027
2020-04-20,Pizzeria,Pizzeria - Central,Facebook,10.7,,,,,,,,,,,10,1620,1524
2020-04-20,Pizzeria,Pizzeria - Central,Facebook,12.09,,,,,,,,,,,19,1204,1089
2020-04-20,Pizzeria,Pizzeria - Central,Platform B,0,16,DELIVERY,1,1,138.55,0,0,1,138.55,0,,,
2020-04-20,Pizzeria,Pizzeria - Central,Platform B,0,14,DELIVERY,1,1,49.22,0,0,1,49.22,0,,,
2020-04-20,Pizzeria,Pizzeria - Central,Platform B,0,18,DELIVERY,1,1,41.73,0,0,1,41.73,0,,,
2020-04-20,Louvré,Louvré,Facebook,5.62,,,,,,,,,,,67,1251,1197
2020-04-20,Louvré,Louvré,Facebook,5.63,,,,,,,,,,,69,1028,954
2020-04-20,Louvré,Louvré,Facebook,5.71,,,,,,,,,,,108,1211,1159
2020-04-20,Louvré,Louvré,Facebook,9.2,,,,,,,,,,,117,1990,1898
2020-04-20,The Brunch Place,The Brunch Place - Central,Facebook,1.53,,,,,,,,,,,7,219,218
2020-04-20,The Brunch Place,The Brunch Place - Central,Facebook,1.58,,,,,,,,,,,8,130,127
2020-04-20,The Brunch Place,The Brunch Place - Central,Facebook,1.66,,,,,,,,,,,9,221,200
2020-04-20,The Brunch Place,The Brunch Place - Central,Facebook,2.97,,,,,,,,,,,27,1105,1095
2020-04-20,The Brunch Place,The Brunch Place - Central,Facebook,6.28,,,,,,,,,,,42,1100,1036
2020-04-20,The Brunch Place,The Brunch Place - Central,Facebook,6.35,,,,,,,,,,,30,1683,1672
2020-04-20,The Brunch Place,The Brunch Place - Central,Facebook,6.36,,,,,,,,,,,6,684,570
2020-04-20,The Brunch Place,The Brunch Place - Central,Facebook,6.98,,,,,,,,,,,41,1209,1114
2020-04-20,The Brunch Place,The Brunch Place - Central,Facebook,20.27,,,,,,,,,,,76,1271,1132
2020-04-20,The Beach,The Beach,Facebook,3.52,,,,,,,,,,,12,268,239
2020-04-20,The Beach,The Beach,Facebook,6.51,,,,,,,,,,,47,1017,972
2020-04-21,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,1,1,38.52,0,0,1,38.52,0,,,
2020-04-21,Pizzeria,Pizzeria - Central,Platform A,0,14,DELIVERY,1,1,25.68,0,0,1,25.68,0,,,
2020-04-21,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,1,1,57.78,0,0,1,57.78,0,,,
2020-04-21,Pizzeria,Pizzeria - Central,Platform A,0,15,DELIVERY,1,1,58.85,0,0,1,58.85,0,,,
2020-04-21,Pizzeria,Pizzeria - Central,Platform A,0,17,DELIVERY,2,2,72.76,0,0,2,72.76,0,,,
2020-04-21,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,2,2,86.67,0,0,2,86.67,0,,,
2020-04-21,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,1,1,79.18,0,0,1,79.18,0,,,
2020-04-21,Pizzeria,Pizzeria - Central,Facebook,6.33,,,,,,,,,,,9,814,792
2020-04-21,Pizzeria,Pizzeria - Central,Facebook,7.62,,,,,,,,,,,5,618,560
2020-04-21,Pizzeria,Pizzeria - Central,Facebook,8.31,,,,,,,,,,,20,1302,1224
2020-04-21,Pizzeria,Pizzeria - Central,Facebook,9.35,,,,,,,,,,,13,1434,1340
2020-04-21,Pizzeria,Pizzeria - Central,Facebook,12.12,,,,,,,,,,,31,1245,1130
2020-04-21,Pizzeria,Pizzeria - Central,Platform B,0,20,DELIVERY,2,2,89.87,0,0,2,89.87,0,,,
2020-04-21,Pizzeria,Pizzeria - Central,Platform B,0,17,DELIVERY,1,1,26.75,0,0,1,26.75,0,,,
2020-04-21,Pizzeria,Pizzeria - Central,Platform B,0,16,DELIVERY,1,1,76.5,0,0,1,76.5,0,,,
2020-04-21,Pizzeria,Pizzeria - Central,Platform B,0,18,DELIVERY,1,1,22.47,0,0,1,22.47,0,,,
2020-04-21,Pizzeria,Pizzeria - Central,Platform B,0,19,DELIVERY,2,2,85.6,0,0,2,85.6,0,,,
2020-04-21,Louvré,Louvré,Facebook,5.71,,,,,,,,,,,100,1400,1334
2020-04-21,Louvré,Louvré,Facebook,5.9,,,,,,,,,,,70,1051,965
2020-04-21,Louvré,Louvré,Facebook,5.96,,,,,,,,,,,75,1303,1232
2020-04-21,Louvré,Louvré,Facebook,9.76,,,,,,,,,,,102,2001,1889
2020-04-21,The Brunch Place,The Brunch Place - Central,Facebook,1.53,,,,,,,,,,,3,244,241
2020-04-21,The Brunch Place,The Brunch Place - Central,Facebook,1.64,,,,,,,,,,,4,224,203
2020-04-21,The Brunch Place,The Brunch Place - Central,Facebook,1.65,,,,,,,,,,,6,141,137
2020-04-21,The Brunch Place,The Brunch Place - Central,Facebook,2.97,,,,,,,,,,,23,1443,1420
2020-04-21,The Brunch Place,The Brunch Place - Central,Facebook,6.05,,,,,,,,,,,38,1209,1147
2020-04-21,The Brunch Place,The Brunch Place - Central,Facebook,6.44,,,,,,,,,,,17,787,677
2020-04-21,The Brunch Place,The Brunch Place - Central,Facebook,6.78,,,,,,,,,,,71,1916,1891
2020-04-21,The Brunch Place,The Brunch Place - Central,Facebook,6.9,,,,,,,,,,,50,1354,1280
2020-04-21,The Brunch Place,The Brunch Place - Central,Facebook,19.95,,,,,,,,,,,69,1334,1193
2020-04-21,The Beach,The Beach,Facebook,3.44,,,,,,,,,,,17,323,290
2020-04-21,The Beach,The Beach,Facebook,6.85,,,,,,,,,,,65,1247,1173
2020-04-22,Pizzeria,Pizzeria - Central,Platform A,0,17,DELIVERY,1,1,32.1,0,0,1,32.1,0,,,
2020-04-22,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,1,1,65.26,0,0,1,65.26,0,,,
2020-04-22,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,1,1,23,0,0,1,23,0,,,
2020-04-22,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,2,2,58.31,0,0,2,58.31,0,,,
2020-04-22,Pizzeria,Pizzeria - Central,Platform A,0,16,DELIVERY,1,1,44.94,0,0,1,44.94,0,,,
2020-04-22,Pizzeria,Pizzeria - Central,Facebook,6.42,,,,,,,,,,,7,940,913
2020-04-22,Pizzeria,Pizzeria - Central,Facebook,7.16,,,,,,,,,,,5,863,781
2020-04-22,Pizzeria,Pizzeria - Central,Facebook,9.17,,,,,,,,,,,12,1698,1576
2020-04-22,Pizzeria,Pizzeria - Central,Facebook,11.78,,,,,,,,,,,27,1340,1195
2020-04-22,Pizzeria,Pizzeria - Central,Facebook,13.27,,,,,,,,,,,46,2001,1824
2020-04-22,Pizzeria,Pizzeria - Central,Platform B,0,17,DELIVERY,2,2,224.67,0,0,2,224.67,0,,,
2020-04-22,Louvré,Louvré,Facebook,5.29,,,,,,,,,,,69,1016,955
2020-04-22,Louvré,Louvré,Facebook,5.38,,,,,,,,,,,59,1235,1195
2020-04-22,Louvré,Louvré,Facebook,5.57,,,,,,,,,,,97,1387,1335
2020-04-22,Louvré,Louvré,Facebook,9.74,,,,,,,,,,,108,2255,2163
2020-04-22,The Brunch Place,The Brunch Place - Central,Facebook,1.55,,,,,,,,,,,4,225,199
2020-04-22,The Brunch Place,The Brunch Place - Central,Facebook,1.59,,,,,,,,,,,7,198,194
2020-04-22,The Brunch Place,The Brunch Place - Central,Facebook,1.62,,,,,,,,,,,11,146,145
2020-04-22,The Brunch Place,The Brunch Place - Central,Facebook,3.09,,,,,,,,,,,29,1058,1033
2020-04-22,The Brunch Place,The Brunch Place - Central,Facebook,6.3,,,,,,,,,,,56,1194,1135
2020-04-22,The Brunch Place,The Brunch Place - Central,Facebook,6.47,,,,,,,,,,,60,1582,1552
2020-04-22,The Brunch Place,The Brunch Place - Central,Facebook,6.59,,,,,,,,,,,10,810,712
2020-04-22,The Brunch Place,The Brunch Place - Central,Facebook,6.93,,,,,,,,,,,36,1333,1258
2020-04-22,The Brunch Place,The Brunch Place - Central,Facebook,19.82,,,,,,,,,,,91,1426,1276
2020-04-22,The Beach,The Beach,Facebook,3.35,,,,,,,,,,,9,379,347
2020-04-22,The Beach,The Beach,Facebook,6.93,,,,,,,,,,,45,1200,1142
2020-04-23,Pizzeria,Pizzeria - Central,Platform A,0,13,DELIVERY,1,1,56.71,0,0,1,56.71,0,,,
2020-04-23,Pizzeria,Pizzeria - Central,Platform A,0,14,DELIVERY,1,1,41.73,0,0,1,41.73,0,,,
2020-04-23,Pizzeria,Pizzeria - Central,Platform A,0,16,DELIVERY,2,2,97.36,0,0,2,97.36,0,,,
2020-04-23,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,1,1,42.8,0,0,1,42.8,0,,,
2020-04-23,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,1,1,56.71,0,0,1,56.71,0,,,
2020-04-23,Pizzeria,Pizzeria - Central,Facebook,4.65,,,,,,,,,,,2,489,449
2020-04-23,Pizzeria,Pizzeria - Central,Facebook,4.83,,,,,,,,,,,9,591,579
2020-04-23,Pizzeria,Pizzeria - Central,Facebook,9.52,,,,,,,,,,,16,918,861
2020-04-23,Pizzeria,Pizzeria - Central,Facebook,10.27,,,,,,,,,,,19,1528,1399
2020-04-23,Pizzeria,Pizzeria - Central,Facebook,10.76,,,,,,,,,,,19,1411,1299
2020-04-23,Louvré,Louvré,Facebook,4.21,,,,,,,,,,,73,943,786
2020-04-23,Louvré,Louvré,Facebook,4.22,,,,,,,,,,,44,882,730
2020-04-23,Louvré,Louvré,Facebook,5.53,,,,,,,,,,,70,1894,1850
2020-04-23,Louvré,Louvré,Facebook,7.32,,,,,,,,,,,75,1391,1165
2020-04-23,Louvré,Louvré,Facebook,8.48,,,,,,,,,,,118,2510,2423
2020-04-23,The Brunch Place,The Brunch Place - Central,Facebook,1.4,,,,,,,,,,,6,94,93
2020-04-23,The Brunch Place,The Brunch Place - Central,Facebook,1.5,,,,,,,,,,,1,239,237
2020-04-23,The Brunch Place,The Brunch Place - Central,Facebook,1.58,,,,,,,,,,,4,246,232
2020-04-23,The Brunch Place,The Brunch Place - Central,Facebook,2.92,,,,,,,,,,,28,1013,998
2020-04-23,The Brunch Place,The Brunch Place - Central,Facebook,6.04,,,,,,,,,,,42,1295,1241
2020-04-23,The Brunch Place,The Brunch Place - Central,Facebook,6.55,,,,,,,,,,,48,2022,2004
2020-04-23,The Brunch Place,The Brunch Place - Central,Facebook,6.57,,,,,,,,,,,46,1325,1260
2020-04-23,The Brunch Place,The Brunch Place - Central,Facebook,6.76,,,,,,,,,,,18,1007,879
2020-04-23,The Brunch Place,The Brunch Place - Central,Facebook,19.89,,,,,,,,,,,86,1554,1401
2020-04-23,The Beach,The Beach,Facebook,3.48,,,,,,,,,,,13,344,309
2020-04-23,The Beach,The Beach,Facebook,6.81,,,,,,,,,,,54,1202,1144
2020-04-24,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,2,2,180.29,0,0,2,180.29,0,,,
2020-04-24,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,3,2,160.5,0,0,2,160.5,0,,,
2020-04-24,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,1,1,57.78,0,0,1,57.78,0,,,
2020-04-24,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,1,1,92.02,0,0,1,92.02,0,,,
2020-04-24,Pizzeria,Pizzeria - Central,Facebook,2.81,,,,,,,,,,,6,168,155
2020-04-24,Pizzeria,Pizzeria - Central,Facebook,2.84,,,,,,,,,,,4,235,221
2020-04-24,Pizzeria,Pizzeria - Central,Facebook,4.71,,,,,,,,,,,8,541,528
2020-04-24,Pizzeria,Pizzeria - Central,Facebook,10.59,,,,,,,,,,,31,1097,987
2020-04-24,Pizzeria,Pizzeria - Central,Facebook,11.2,,,,,,,,,,,17,1706,1565
2020-04-24,Pizzeria,Pizzeria - Central,Platform B,0,11,DELIVERY,1,1,148.73,0,0,1,148.73,0,,,
2020-04-24,Pizzeria,Pizzeria - Central,Platform B,0,20,DELIVERY,1,1,108.06,0,0,1,108.06,0,,,
2020-04-24,Louvré,Louvré,Facebook,4.29,,,,,,,,,,,55,1021,942
2020-04-24,Louvré,Louvré,Facebook,4.34,,,,,,,,,,,55,941,884
2020-04-24,Louvré,Louvré,Facebook,5.69,,,,,,,,,,,76,1787,1737
2020-04-24,Louvré,Louvré,Facebook,7.43,,,,,,,,,,,85,1537,1433
2020-04-24,The Brunch Place,The Brunch Place - Central,Facebook,1.49,,,,,,,,,,,4,145,145
2020-04-24,The Brunch Place,The Brunch Place - Central,Facebook,1.56,,,,,,,,,,,7,243,223
2020-04-24,The Brunch Place,The Brunch Place - Central,Facebook,1.61,,,,,,,,,,,7,279,276
2020-04-24,The Brunch Place,The Brunch Place - Central,Facebook,3.07,,,,,,,,,,,32,981,966
2020-04-24,The Brunch Place,The Brunch Place - Central,Facebook,5.98,,,,,,,,,,,33,1146,1089
2020-04-24,The Brunch Place,The Brunch Place - Central,Facebook,6.08,,,,,,,,,,,38,1206,1146
2020-04-24,The Brunch Place,The Brunch Place - Central,Facebook,6.33,,,,,,,,,,,36,1896,1881
2020-04-24,The Brunch Place,The Brunch Place - Central,Facebook,6.77,,,,,,,,,,,10,1275,1222
2020-04-24,The Brunch Place,The Brunch Place - Central,Facebook,18.4,,,,,,,,,,,86,1676,1542
2020-04-24,The Beach,The Beach,Facebook,3.35,,,,,,,,,,,6,353,334
2020-04-24,The Beach,The Beach,Facebook,6.64,,,,,,,,,,,46,1134,1072
2020-04-25,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,1,1,150.33,0,0,1,150.33,0,,,
2020-04-25,Pizzeria,Pizzeria - Central,Platform A,0,12,DELIVERY,1,1,31.03,0,0,1,31.03,0,,,
2020-04-25,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,1,1,31.03,0,0,1,31.03,0,,,
2020-04-25,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,1,1,28.89,0,0,1,28.89,0,,,
2020-04-25,Pizzeria,Pizzeria - Central,Facebook,3.05,,,,,,,,,,,6,288,273
2020-04-25,Pizzeria,Pizzeria - Central,Facebook,3.06,,,,,,,,,,,2,298,279
2020-04-25,Pizzeria,Pizzeria - Central,Facebook,4.83,,,,,,,,,,,6,806,795
2020-04-25,Pizzeria,Pizzeria - Central,Facebook,11.07,,,,,,,,,,,26,1294,1138
2020-04-25,Pizzeria,Pizzeria - Central,Facebook,11.41,,,,,,,,,,,13,1620,1475
2020-04-25,Pizzeria,Pizzeria - Central,Platform B,0,18,DELIVERY,3,3,258.39,0,0,3,258.39,0,,,
2020-04-25,Louvré,Louvré,Facebook,4.46,,,,,,,,,,,58,1036,988
2020-04-25,Louvré,Louvré,Facebook,4.49,,,,,,,,,,,63,1042,980
2020-04-25,Louvré,Louvré,Facebook,5.58,,,,,,,,,,,56,2134,2095
2020-04-25,Louvré,Louvré,Facebook,8.01,,,,,,,,,,,92,1759,1668
2020-04-25,The Brunch Place,The Brunch Place - Central,Facebook,1.51,,,,,,,,,,,4,156,153
2020-04-25,The Brunch Place,The Brunch Place - Central,Facebook,1.61,,,,,,,,,,,1,285,265
2020-04-25,The Brunch Place,The Brunch Place - Central,Facebook,1.65,,,,,,,,,,,5,299,296
2020-04-25,The Brunch Place,The Brunch Place - Central,Facebook,3.1,,,,,,,,,,,30,974,957
2020-04-25,The Brunch Place,The Brunch Place - Central,Facebook,6.01,,,,,,,,,,,60,1177,1116
2020-04-25,The Brunch Place,The Brunch Place - Central,Facebook,6.55,,,,,,,,,,,47,1681,1658
2020-04-25,The Brunch Place,The Brunch Place - Central,Facebook,18.84,,,,,,,,,,,74,1775,1570
2020-04-25,The Beach,The Beach,Facebook,3.24,,,,,,,,,,,7,331,308
2020-04-25,The Beach,The Beach,Facebook,6.52,,,,,,,,,,,59,1159,1087
2020-04-26,Pizzeria,Pizzeria - Central,Platform A,0,13,DELIVERY,1,1,28.89,0,0,1,28.89,0,,,
2020-04-26,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,1,1,48.15,0,0,1,48.15,0,,,
2020-04-26,Pizzeria,Pizzeria - Central,Facebook,2.11,,,,,,,,,,,1,155,139
2020-04-26,Pizzeria,Pizzeria - Central,Facebook,4.48,,,,,,,,,,,13,472,429
2020-04-26,Pizzeria,Pizzeria - Central,Facebook,5.03,,,,,,,,,,,2,1054,1035
2020-04-26,Pizzeria,Pizzeria - Central,Facebook,9.84,,,,,,,,,,,12,1307,1193
2020-04-26,Pizzeria,Pizzeria - Central,Facebook,11.59,,,,,,,,,,,18,1560,1380
2020-04-26,Pizzeria,Pizzeria - Central,Platform B,0,19,DELIVERY,1,1,63.13,0,0,1,63.13,0,,,
2020-04-26,Louvré,Louvré,Facebook,4.4,,,,,,,,,,,66,1084,1036
2020-04-26,Louvré,Louvré,Facebook,4.47,,,,,,,,,,,66,1089,1027
2020-04-26,Louvré,Louvré,Facebook,5.61,,,,,,,,,,,43,2585,2534
2020-04-26,Louvré,Louvré,Facebook,7.63,,,,,,,,,,,81,1772,1667
2020-04-26,The Brunch Place,The Brunch Place - Central,Facebook,1.43,,,,,,,,,,,3,315,293
2020-04-26,The Brunch Place,The Brunch Place - Central,Facebook,1.55,,,,,,,,,,,11,253,248
2020-04-26,The Brunch Place,The Brunch Place - Central,Facebook,1.69,,,,,,,,,,,4,414,411
2020-04-26,The Brunch Place,The Brunch Place - Central,Facebook,3.13,,,,,,,,,,,36,1019,1008
2020-04-26,The Brunch Place,The Brunch Place - Central,Facebook,5.61,,,,,,,,,,,42,1266,1218
2020-04-26,The Brunch Place,The Brunch Place - Central,Facebook,6.66,,,,,,,,,,,46,2066,2045
2020-04-26,The Brunch Place,The Brunch Place - Central,Facebook,18.6,,,,,,,,,,,69,2497,2284
2020-04-26,The Beach,The Beach,Facebook,3.48,,,,,,,,,,,12,369,343
2020-04-26,The Beach,The Beach,Facebook,6.92,,,,,,,,,,,67,1442,1363
2020-04-27,Pizzeria,Pizzeria - Central,Platform A,0,15,DELIVERY,1,1,43.87,0,0,1,43.87,0,,,
2020-04-27,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,1,1,103.23,0,0,1,103.23,0,,,
2020-04-27,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,1,1,107,0,0,1,107,0,,,
2020-04-27,Pizzeria,Pizzeria - Central,Platform A,0,17,DELIVERY,2,2,123.04,0,0,2,123.04,0,,,
2020-04-27,Pizzeria,Pizzeria - Central,Platform A,0,11,DELIVERY,1,1,26.21,0,0,1,26.21,0,,,
2020-04-27,Pizzeria,Pizzeria - Central,Platform A,0,12,DELIVERY,1,1,107,0,0,1,107,0,,,
2020-04-27,Pizzeria,Pizzeria - Central,Platform A,0,13,DELIVERY,1,1,53.5,0,0,1,53.5,0,,,
2020-04-27,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,1,1,88.81,0,0,1,88.81,0,,,
2020-04-27,Pizzeria,Pizzeria - Central,Facebook,1.53,,,,,,,,,,,2,116,100
2020-04-27,Pizzeria,Pizzeria - Central,Facebook,4.48,,,,,,,,,,,8,523,490
2020-04-27,Pizzeria,Pizzeria - Central,Facebook,4.99,,,,,,,,,,,4,1163,1143
2020-04-27,Pizzeria,Pizzeria - Central,Facebook,9.2,,,,,,,,,,,17,1676,1572
2020-04-27,Pizzeria,Pizzeria - Central,Facebook,11.94,,,,,,,,,,,20,2098,1909
2020-04-27,Pizzeria,Pizzeria - Central,Platform B,0,18,DELIVERY,1,1,26.75,0,0,1,26.75,0,,,
2020-04-27,Pizzeria,Pizzeria - Central,Platform B,0,20,DELIVERY,1,1,88.81,0,0,1,88.81,0,,,
2020-04-27,Pizzeria,Pizzeria - Central,Platform B,0,17,DELIVERY,1,1,22.47,0,0,1,22.47,0,,,
2020-04-27,Pizzeria,Pizzeria - Central,Platform B,0,20,TAKE_AWAY,1,1,22.47,1,22.47,0,0,3.15,,,
2020-04-27,Louvré,Louvré,Facebook,4.17,,,,,,,,,,,64,1153,1082
2020-04-27,Louvré,Louvré,Facebook,4.18,,,,,,,,,,,46,1038,965
2020-04-27,Louvré,Louvré,Facebook,5.75,,,,,,,,,,,41,2041,2007
2020-04-27,Louvré,Louvré,Facebook,7.51,,,,,,,,,,,90,1804,1706
2020-04-27,The Brunch Place,The Brunch Place - Central,Facebook,1.46,,,,,,,,,,,1,356,327
2020-04-27,The Brunch Place,The Brunch Place - Central,Facebook,1.54,,,,,,,,,,,9,296,280
2020-04-27,The Brunch Place,The Brunch Place - Central,Facebook,1.69,,,,,,,,,,,5,522,516
2020-04-27,The Brunch Place,The Brunch Place - Central,Facebook,3.16,,,,,,,,,,,32,1020,1002
2020-04-27,The Brunch Place,The Brunch Place - Central,Facebook,5.64,,,,,,,,,,,33,1144,1108
2020-04-27,The Brunch Place,The Brunch Place - Central,Facebook,6.2,,,,,,,,,,,61,2132,2105
2020-04-27,The Brunch Place,The Brunch Place - Central,Facebook,18.03,,,,,,,,,,,45,2574,2365
2020-04-27,The Beach,The Beach,Facebook,3.38,,,,,,,,,,,18,370,342
2020-04-27,The Beach,The Beach,Facebook,6.8,,,,,,,,,,,55,1446,1365
2020-04-28,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,2,2,60.99,0,0,2,60.99,0,,,
2020-04-28,Pizzeria,Pizzeria - Central,Platform A,0,15,DELIVERY,1,1,32.1,0,0,1,32.1,0,,,
2020-04-28,Pizzeria,Pizzeria - Central,Facebook,1.46,,,,,,,,,,,4,174,151
2020-04-28,Pizzeria,Pizzeria - Central,Facebook,4.46,,,,,,,,,,,10,547,482
2020-04-28,Pizzeria,Pizzeria - Central,Facebook,5,,,,,,,,,,,7,1048,1033
2020-04-28,Pizzeria,Pizzeria - Central,Facebook,9.02,,,,,,,,,,,17,1626,1479
2020-04-28,Pizzeria,Pizzeria - Central,Facebook,12.08,,,,,,,,,,,21,2754,2516
2020-04-28,Pizzeria,Pizzeria - Central,Platform B,0,17,DELIVERY,1,1,64.2,0,0,1,64.2,0,,,
2020-04-28,Pizzeria,Pizzeria - Central,Platform B,0,20,DELIVERY,1,1,107.53,0,0,1,107.53,0,,,
2020-04-28,Pizzeria,Pizzeria - Central,Platform B,0,18,TAKE_AWAY,1,1,49.22,1,49.22,0,0,6.9,,,
2020-04-28,Pizzeria,Pizzeria - Central,Platform B,0,19,TAKE_AWAY,1,1,64.2,1,64.2,0,0,9,,,
2020-04-28,Louvré,Louvré,Facebook,4.34,,,,,,,,,,,55,1067,989
2020-04-28,Louvré,Louvré,Facebook,4.38,,,,,,,,,,,53,1047,976
2020-04-28,Louvré,Louvré,Facebook,5.98,,,,,,,,,,,65,2344,2305
